3385;Fazenda Santa Thereza Airport;SP;Novo Horizonte
3386;Fazenda Naná Porã Airport;MS;Sete Quedas
3387;Fazenda Bebida Velha Airport;RN;Touros
3388;Poções Airport;BA;Poções
3389;Pista Santa Lúcia Airport;PA;Itaituba
3390;Pedro Rabelo de Souza Airport;MG;Paracatu
3391;Fazenda Recreio Airport;PA;Paragominas
3392;Fazenda Nova Conceição Airport;PA;Tomé Açu
3393;Fazenda Jamaica Airport;PA;Ulianópolis
3394;Ituberá Airport;BA;Ituberá
3395;Fazenda Bandeira Airport;SP;Tupã
3396;Muzzi Airport;AL;Coruripe
3397;Moisés Lupion Airport;PR;Ibaiti
3398;Fazenda Santana Airport;MS;Aquidauana
3399;Fazenda Ribeirão Airport;MS;Chapadão do Sul
3400;Arroio Grande Airport;RS;Arroio Grande
3401;Aeroclube de Foz do Iguaçu Airport;PR;Santa Terezinha de Itaipu
3402;Fazenda Lobo Airport;MS;Água Clara
3403;Fazenda Sorriso Airport;MT;São Félix do Araguaia
3404;Fazenda Panamá Airport;GO;Iaciara
3405;Fazenda Esperança Airport;MS;Bataiporã
3406;Carlos Ruhl Airport;RS;Cruz Alta
3407;Amambaí Airport;MS;Amambaí
3408;Andirá Airport;PR;Andirá
3409;Fazenda Olhos D'Água Airport;BA;Baixa Grande
3410;Captain João Busse Airport;PR;Apucarana
3411;Aeroclube Airport;RS;Passo Fundo
3412;Fazenda Jacaré Airport;MS;Campo Grande
3413;Centeno Airport;RS;Tapes
3414;Fazenda Amonguijá Airport;MS;Porto Murtinho
3415;Fazenda Japecanga Airport;MS;Ribas Do Rio Pardo
3416;Sítio Pouso do Aviador Airport;MS;Campo Grande
3417;Fazenda Bela Vista Airport;MS;Camapuã
3418;Estrela Dalva Airport;MS;Bodoquena
3419;Fazenda Barra do Tietê Airport;SP;Castilho
3420;Sobradinho Airport;RS;Sobradinho
3421;Camapuã Airport;MS;Camapuã
3422;Fazenda JL Airport;MS;Aparecida do Taboado
3423;Aeroclube de Bento Gonçalves Airport;RS;Bento Gonçalves
3424;Fazenda Baia do Lara Airport;MS;Corumbá
3425;Condomínio Irmãos Gatto Airport;BA;Barreiras
3426;Bom Jesus Airport;RS;Bom Jesus
3427;Fazenda Araruna Airport;MS;Sonora
3428;Blumenau Airport;SC;Blumenau
3429;Fazenda Lageado Airport;MS;Dois Irmãos do Buriti
3430;Belém Novo Airport;RS;Porto Alegre
3431;Palmares Airport;RS;Bossoroca
3432;Marfrig Bataguassu MS Airport;MS;Bataguassu
3433;Bandeirantes Airport;PR;Bandeirantes
3434;Fazenda Boa Esperança Airport;MS;Brasilândia
3435;Fazenda Santa Ilídia Airport;MS;Bataiporã
3436;Fazenda Baguassu Airport;MS;Porto Murtinho
3437;Bela Vista Airport;MS;Bela Vista
3438;Fazenda Boa Sorte Airport;MS;Sidrolândia
3439;Fazenda Lageado Airport;MS;Coxim
3440;Orlando Chesini Ometto Airport;MS;Miranda
3441;Aeroclube Airport;RS;Sapiranga
3442;Fazenda Pantanal Airport;MS;Chapadão do Sul
3443;Fazenda Santa Maria Airport;GO;Mundo Novo
3444;Chapadão do Sul Airport;MS;Chapadão do Sul
3445;Aeroclube de Bagé;RS;Bagé
3446;Max Fontoura Airport;PR;Campo Largo
3447;Fazenda Cachoeirão Airport;MS;Nova Andradina
3448;Coxim Airport;MS;Coxim
3449;Fazenda Celeiro Airport;MS;Rio Brilhante
3450;Olavo Cecco Rigon Airport;SC;Concórdia
3451;Cassilândia Airport;MS;Cassilândia
3452;Fazenda Caçadinha Airport;MS;Rio Brilhante
3453;Canela Airport;RS;Canela
3454;Comandante Marilda Zaiden de Mesquita Airport;RS;Capão do Leão
3455;Cornélio Procópio Airport;PR;Cornélio Procópio
3456;Salcã Airport;RS;Cacequi
3457;Marechal Cândido Rondon Airport;PR;Marechal Cândido Rondon
3458;Estância Ema Airport;MS;Campo Grande
3459;Engenheiro Gastão de Mesquita Filho Airport;PR;Cianorte
3460;Fazenda Santa Marina Airport;PA;Santa Maria Das Barreiras
3461;Fazenda Santa Glória Airport;MS;Corumbá
3462;Fazenda Coxilha Airport;RS;Passo Fundo
3463;Tenoar Airport;MS;Chapadão Do Sul
3464;Fazenda Kurupay Airport;MS;Angélica
3465;Dionísio Cerqueira Airport;SC;Dionísio Cerqueira
3466;Fazenda Barra Dourada Airport;MS;Dourados
3467;Fazenda São José Airport;MS;Corumbá
3468;Fazenda Nazaré Airport;PI;Santa Filomena
3469;Fazenda Caranday Airport;MS;Corumbá
3470;Fazenda Bacatuba Airport;MA;Buriti Bravo
3471;Fazenda Bonanza Airport;MS;Camapuã
3472;São Pedro;MG;
3473;Fazenda Ribeirão Airport;PI;Ribeirão Gonçalves
3474;Aeroclube de Santana do Livramento Airport;RS;Santana do Livramento
3475;Fazenda Galiléia Airport;PI;Baixa Grande Do Ribeiro
3476;Dourados Airport;MS;Dourados
3477;Fazenda Fortaleza do Guaporé Airport;MT;Vila Bela Da Santíssima Trindade
3478;Fazenda Marema Airport;MS;Miranda
3479;Fazenda Bandeirantes Airport;GO;Nova Crixás
3480;Fazenda Pau D`Arco Airport;PA;Redenção
3481;Fazenda Modelo Airport;MS;Pedro Gomes
3482;Fazenda Santa Maria Airport;MS;Coxim
3483;Fazenda Potrich Airport;MT;Sorriso
3484;Fazenda da Coxilha Airport;RS;Camaquã
3485;Fazenda Duas Irmãs Airport;MT;Guiratinga
3486;Fazenda Divisão Airport;MS;Amambaí
3487;Spessato Aviacao Agricola Airport;MS;Dourados
3488;Mata Serena Airport;GO;São Domingos
3489;Fazenda Escalada Airport;MS;Pedro Gomes
3490;Regional do Vale do Taquari Airport;RS;Estrela
3491;Fazenda Passaredo Airport;SP;Cajuru
3492;Estância da Gruta Airport;RS;Pelotas
3493;Fazenda Pantera Airport;MT;Alto Taquari
3494;Fazenda Santo André Airport;MS;Miranda
3495;Fazenda Lontra Airport;MS;Ribas Do Rio Pardo
3496;Fazenda Jatiuca Airport;MS;Água Clara
3497;Fazenda Mimoso Airport;MS;Ribas Do Rio Pardo
3498;São Sepé Airport;RS;São Sepé
3499;Fazenda Aldebaran Airport;MS;Angélica
3500;Erechim Airport;RS;Erechim
3501;Encruzilhada do Sul Airport;RS;Encruzilhada Do Sul
3502;Tambaú Airport;SP;Tambaú
3503;Monte Carmelo Airport;PA;Itaituba
3504;São Camilo Airport;MS;Corumbá
3505;Sítio Limoeiro Airport;SP;Pardinho
3506;Estância Caiman Airport;MS;Miranda
3507;Estância Itapororó Airport;RS;Alegrete
3508;Espumoso Airport;RS;Espumoso
3509;Foz do Areia Airport;PR;Pinhão
3510;Francisco Beltrão Airport;PR;Francisco Beltrão
3511;Safra Airport;RS;Dom Pedrito
3512;Fazenda Acarajá Airport;MS;Amambaí
3513;Estância Hércules Airport;PR;Foz Do Iguaçu
3514;Fazenda São Francisco Airport;MS;Nova Alvorada Do Sul
3515;Fazenda Guanabara Airport;PR;Paranapoema
3516;Vale dos Dinassauros Airport;MG;Uberaba
3517;Fazenda Itamaratí Airport;MS;Ponta Porã
3518;Fazenda Retiro da Cachoeira Airport;MS;Campo Grande
3519;Forte Coimbra Airport;MS;Corumbá
3520;João Pereira dos Santos Filho Airport;PI;Fronteiras
3521;Fazenda Marimbondo Airport;PR;Conselheiro Mairinck
3522;Fazenda Novilho Airport;MS;Caarapó
3523;Fazenda Novo Horizonte Airport;MS;Miranda
3524;Fazenda São Paulo Airport;MS;Três Lagoas
3525;Fazenda Barra Nova Airport;MS;Rio Brilhante
3526;Fronteira Airport;MG;Fronteira
3527;Fazenda Sapezal Airport;MT;Sapezal
3528;Fazenda Thoma Airport;MS;Nova Andradina
3529;Fazenda Ligação Airport;MS;Sete Quedas
3530;Fazenda Recreio 3 Airport;MS;Ribas do Rio Pardo
3531;Fazenda Grotão Airport;MS;Coxim
3532;Fazenda Primavera Airport;PR;Nova Fátima
3533;Garibaldi Airport;RS;Garibaldi
3534;Guaratuba Airport;PR;Guaratuba
3535;General Canrobert Pereira da Costa Airport;MS;Aquidauana
3536;Fazenda Periquitos Airport;MS;Três Lagoas
3537;Fazenda Formosa Airport;MS;Ribas Do Rio Pardo
3538;Fazenda Jacaré de Chifre Airport;MS;Porto Murtinho
3539;Fazenda Capão Verde Airport;MS;Aquidauana
3540;Astral Airport;RS;Eldorado Do Sul
3541;Fazenda Poleiro Grande Airport;MS;Corumbá
3542;Fazenda Volta Grande Airport;MS;Maracaju
3543;Fazenda Falcão Airport;MT;Primavera do Leste
3544;Fazenda Seriema Airport;MS;Bela Vista
3545;Fazenda Guaíba Airport;MS;Iguatemi
3546;Rosada Airport;MS;São Gabriel D`Oeste
3547;Piquet Airport;DF;Brasília
3548;Fazenda São Francisco Airport;MS;Água Clara
3549;Guaporé Airport;RS;Guaporé
3550;Fazenda Capão Alto Airport;MS;Rio Brilhante
3551;Fazenda Gurucaia Airport;PR;Santa Isabel Do Ivaí
3552;Goio-Erê Airport;PR;Goio-Erê
3553;Fazenda Rio Negro Airport;MS;Aquidauana
3554;Guaíra Airport;PR;Guaíra
3555;Fazenda Santa Helena do Pindó Airport;MS;Naviraí
3556;Aeroclube de Aquidauana Airport;MS;Aquidauana
3557;Fazenda Serra Dourada Airport;PR;Ivaté
3558;Capitão Pedro Paranhos Airport;PR;Guapirama
3559;Fazenda Bipandora II Airport;MS;Itaporã
3560;Fazenda Nova Guaporé;MT;Comodoro
3561;Sítio Serra Negra Airport;MS;Corumbá
3562;Fazenda Tereré Airport;MS;Antônio João
3563;Fazenda Dom Francisco Airport;MS;Itaquiraí
3564;Fazenda Santa Rita Airport;MS;Ponta Porã
3565;Fazenda Jaguarandy Airport;MS;Ponta Porã
3566;Fazenda Jussara Airport;PR;Jussara
3567;Recanto das Águias Airport;PR;Iguaraçu
3568;Fazenda Paraíso Airport;MS;Terenos
3569;Ingazeira Airport;MT;Alta Floresta
3570;Fazenda Centenário Airport;MS;Aquidauana
3571;Fazenda Genipapo Airport;MG;Várzea da Palma
3572;Fazenda Macaraí Airport;MS;Itaquiraí
3573;Walter Bündchen Airport;RS;Horizontina
3574;Fazenda Ipê Airport;PI;Baixa Grande do Ribeiro
3575;FAZENDA PRIMAVERA;MS;PARAISO DAS AGUAS
3576;APLIC Aviação Agrícola Ltda Airport;MS;Dourados
3577;Independência Airport;MS;Nova Andradina
3578;Teruel Ipanema Estância Airport;MS;Campo Grande
3579;Fazenda Baunilha Airport;MS;Itaquiraí
3580;Fazenda Santa Maria Airport;MS;Aquidauana
3581;Fazenda Fortaleza Airport;MS;Brasilândia
3582;Fazenda Orion Airport;MS;Bela Vista
3583;João Batista Bos Filho Airport;RS;Ijuí
3584;Boqueirão Alegre Airport;RS;Quaraí
3585;Candiota Airport;RS;Candiota
3586;Fazenda Santa Otília Airport;MS;Porto Murtinho
3587;Itaqui Airport;RS;Itaqui
3588;Ibirubá Airport;RS;Ibirubá
3589;Major José Ignácio Airport;SP;Ibaté
3590;Sítio Enel Airport;RS;Pântano Grande
3591;Fazenda Experimental Airport;MS;Ivinhema
3592;Fazenda Damaro Airport;MS;Miranda
3593;Fazenda Campo Verde Airport;MS;Taquarussu
3594;Fazenda Santa Adelina Airport;SP;Guaiçara
3595;Santa Terezinha Airport;SC;Joaçaba
3596;Salenco Airport;MS;São Gabriel D`Oeste
3597;Fazenda do Jacuí Airport;RS;Guaíba
3598;Fazenda São Joaquim Airport;MS;Selvíria
3599;Fazenda Santa Ana Airport;MS;Porto Murtinho
3600;Fazenda Guarani Airport;MS;Nova Andradina
3601;Jardim Airport;MS;Jardim
3602;Fazenda Tupi Airport;MS;Nova Andradina
3603;Júlio de Castilho Airport;RS;Júlio De Castilho
3604;Fazenda Jamaica Airport;MS;Camapuã
3605;Fazenda Júlio Martins Airport;MS;Chapadão Do Sul
3606;Fazenda Angico Airport;MS;Corumbá
3607;Fazenda Junqueira Airport;PR;Colorado
3608;Fazenda Floresta Airport;MT;Ribeirão Cascalheira
3609;Jaguarão Airport;RS;Jaguarão
3610;Fazenda Rio Lagoa Airport;MS;Ribas do Rio Pardo
3611;Fazenda Santa Paula Airport;MS;Inocência
3612;Fazenda Piratininga Airport;MS;Corumbá
3613;Fazenda Jauru Airport;MS;Rio Brilhante
3614;São Bento Airport;MS;Corumbá
3615;São João Airport;MS;Corumbá
3616;Fazenda Três Unidos Airport;PR;Terra Roxa
3617;Fazenda Campinas Airport;MS;Corumbá
3618;Fazenda Tupanciretan Airport;MS;Aquidauana
3619;Fazenda União Airport;MS;Inocência
3620;Fazenda União Airport;MS;Aquidauana
3621;Campo Primavera;PR;Santa Mônica
3622;Porto Bonito Airport;MS;Itaquiraí
3623;Estância Santa Maria Airport;MS;Campo Grande
3624;Fazenda Karl Hermann Isenberg Airport;MS;Aral Moreira
3625;Fazenda Santa Helena Airport;PR;Cornélio Procópio
3626;Fazenda Mestiça Airport;PR;Rio Branco Do Ivaí
3627;Capão da Canoa Airport;RS;Capão Da Canoa
3628;Fazenda Pião Airport;MS;Amambaí
3629;Campo Mourão Airport;PR;Campo Mourão
3630;Campo Novo Airport;RS;Campo Novo
3631;Independência Airport;MS;Anastácio
3632;Copacel Airport;PR;Palotina
3633;Fazenda Santa Rosa Airport;GO;Nova Crixás
3634;Fazenda Primavera Airport;GO;Paraúna
3635;Cachoeira do Sul Airport;RS;Cachoeira Do Sul
3636;Aeroclube de Santa Catarina Airport;SC;São José
3637;Curitibanos Airport;SC;Curitibanos
3638;Retiro São João Airport;MS;Ponta Porã
3639;Cacoal Airport;RO;Cacoal
3640;Fazenda São Luíz do Matão Airport;MG;Carneirinho
3641;Fazenda Querência Airport;MT;Tangará Da Serra
3642;Carazinho Airport;RS;Carazinho
3643;Laguna-Anita Garibaldi Airport;SC;Laguna
3644;Fazenda São Paulino Airport;MS;Corumbá
3645;Fazenda Laguna Carem Airport;MS;Laguna Carapã
3646;Fazenda Lourdes Airport;MS;Corumbá
3647;Fazenda Palmeira Airport;MS;Taquarussu
3648;São Luís Gonzaga Airport;RS;São Luís Gonzaga
3649;Estância Portal do Sol Airport;SP;Itirapina
3650;Fazenda Santa Izabel Airport;GO;Flores De Goiás
3651;Fazenda Aldeia Airport;MS;Coxim
3652;Fazenda Itaguassu Airport;MS;Antônio João
3653;Estância Acrobata Airport;GO;Leopoldo de Bulhões
3654;Helmuth Baungarten Airport;SC;Lontras
3655;Loanda Airport;PR;Loanda
3656;Fazenda Lucero Porã Airport;MS;Porto Murtinho
3657;Fazenda Campanário Airport;MS;Laguna Carapã
3658;Ocorema Airport;MS;Ladário
3659;Salto Santiago Airport;PR;Laranjeiras do Sul
3660;Alegrete Novo Airport;RS;Alegrete
3661;Fazenda Aurora Airport;MS;Jardim
3662;Fazenda Três Cerros Airport;MS;Bela Vista
3663;Fazenda Brasília do Sul Airport;MS;Juti
3664;Fazenda Vitória do Ivinhema Airport;MS;Ivinhema
3665;Marrecão Airport;SC;Brusque
3666;Fazenda Oriente Airport;RJ;Valença
3667;Fazenda São Miguel da Catequese Airport;MS;Nova Andradina
3668;Medianeira Airport;PR;Medianeira
3669;Fazenda Ipiranga Airport;MS;Anastácio
3670;Hugo Werner Airport;SC;Mafra
3671;Fazenda Santa Maria Airport;RS;Capão Do Leão
3672;Fazenda Morrinhos Airport;MS;Bela Vista
3673;Maracaju Airport;MS;Maracaju
3674;El Dorado Airport;RS;Eldorado Do Sul
3675;Fazenda Maria Luíza Airport;MS;Iguatemi
3676;Kururuzinho Airport;MA;Jacareacanga
3677;Fazenda Luma Airport;MS;Paraíso das Águas
3678;Fazenda Três Minas Airport;PR;Itambé
3679;Manoel Ribas Airport;PR;Manoel Ribas
3680;Fazenda Rancho Esperança Airport;MS;Aral Moreira
3681;Mostardas Airport;RS;Mostardas
3682;Fazenda Boa Vista Airport;SP;Pirassununga
3683;ICA (Ilha Clube Aerodesportivo) / Ultraleves Airport;SP;Peruibe
3684;Fazenda Planalto Airport;MG;Nova Resende
3685;São Miguel do Iguaçu Airport;PR;São Miguel Do Iguaçu
3686;Fazenda São Mateus Airport;MT;Comodoro
3687;Estância Miranda Airport;MS;Miranda
3688;Naviraí Airport;MS;Naviraí
3689;Santa Maria Airport;MT;São Félix Do Araguaia
3690;Fazenda São Benedito Airport;MS;Corumbá
3691;Fazenda Naisa Airport;SP;Colômbia
3692;Montenegro Airport;RS;Montenegro
3693;Novo Hamburgo Airport;RS;Novo Hamburgo
3694;Fazenda Novo Rumo Airport;MS;Naviraí
3695;Fazenda Primavera Airport;MS;Aquidauana
3696;Sementes Petrovina Airport;MT;Pedra Preta
3697;Fazenda Essência Airport;MT;Nobres
3698;Guarantã Airport;MT;Guarantã do Norte
3699;Salvaterra II Airport;MG;João Pinheiro
3700;Nonoaí Airport;RS;Nonoaí
3701;Nova Prata Airport;RS;Nova Prata
3702;Nioaque Airport;MS;Nioaque
3703;Fazenda Novo Horizonte Airport;MS;Coxim
3704;Fazenda Pajuçara Airport;BA;Correntina
3705;Fazenda Rosa Mística Airport;MS;Amambaí
3706;Santa Isabel Airport;SP;Brotas
3707;Fazenda Novo Hamburgo Airport;MS;Corumbá
3708;Fazenda Florida Airport;MT;Cáceres
3709;Fazenda Sans Souci - Sede Airport;MS;Corumbá
3710;Fazenda Pouso Alegre Airport;MS;Miranda
3711;São Miguel do Oeste Airport;SC;São Miguel Do Oeste
3712;Fazenda Vale da Serra Airport;MG;Monte Azul
3713;Arapongas Airport;PR;Arapongas
3714;Pederneiras Airport;SP;Pederneiras
3715;Fazenda Estrela Airport;MS;Inocência
3716;14 Bis Airport;PR;Londrina
3717;Padre Israel Airport;MG;Lavras
3718;Fazenda Joalice Airport;MS;Tacuru
3719;Estância J.D.S Airport;SP;Fernão
3720;Fazenda Cachoeirinha Airport;MS;Aparecida do Taboado
3721;Fazenda Barranco Alto Airport;MS;Aquidauana
3722;Chico Ledur Airport;RS;Alegrete
3723;Osório Airport;RS;Osório
3724;Fazenda Saco da Tapera Airport;MG;São Romão
3725;Fazenda Inhumas Airport;MG;Paracatu
3726;Fazenda Hora Airport;MG;Urucuia
3727;Comandante Carmelo Airport;PA;Itaituba
3728;FazendaMorada do Sol Airport;MT;Nova Maringá
3729;Fazenda Marajoara Airport;TO;Cariri do Tocantins
3730;Juvenal Loureiro Cardoso Airport;PR;Pato Branco
3731;Fazenda Santa Júlia Airport;MT;Cocalinho
3732;Fazenda Paraguá Airport;MT;Comodoro
3733;Essência Retiro do Rio Cuiabá Airport;MT;Nobres
3734;Fazenda São Rafael Airport;PR;São José das Palmeiras
3735;Paranaguá Airport;PR;Paranaguá
3736;Fazenda Santa Lucia Airport;MT;Lucas do Rio Verde
3737;Paranavaí Airport;PR;Paranavaí
3738;Fazenda Reserva Airport;PR;Reserva Do Iguaçu
3739;Porecatu Airport;PR;Porecatu
3740;Palmeira das Missões Airport;RS;Palmeira Da Missões
3741;Porto Murtinho Airport;MS;Porto Murtinho
3742;Paranaíba Airport;MS;Paranaíba
3743;Aplicação Aviação Agrícola II Airport;MS;Itaporã
3744;Fazenda Palma Airport;RS;Pelotas
3745;Santa Rosa do Purus Airport;AC;Santa Rosa do Purus
3746;Porto Walter Airport;AC;Porto Walter
3747;Palmas Airport;PR;Palmas
3748;Palotina Airport;PR;Palotina
3749;Marechal Thaumaturgo Airport;AC;Marechal Thaumaturgo
3750;Fazenda São Paulo Airport;MS;Costa Rica
3751;Manoel Urbano Airport;AC;Manoel Urbano
3752;Porto Índio Airport;MS;Corumbá
3753;Fazenda Princesa do Sul Airport;MS;Japoré
3754;Fazenda Guaporé Airport;MT;Comodoro
3755;Jordão Airport;AC;Jordão
3756;Siqueira Campos Airport;PR;Siqueira Campos
3757;Fazenda Floresta Negra Airport;MS;Sete Quedas
3758;Santa Anastácia Airport;MT;Sorriso
3759;Fazenda Matrichã Airport;GO;Uirapuru
3760;Tanque Novo Airport;BA;Tanque Novo
3761;Mundo Novo Airport;BA;Mundo Novo
3762;Fazenda Itaporã Airport;MS;Ribas do Rio Pardo
3763;Monte Santo Airport;BA;Monte Santo
3764;Fazenda Primavera Airport;MS;Ribas do Rio Pardo
3765;Fazenda Brasil Airport;MT;Barra do Garças
3766;Castro Airport;PR;Castro
3767;Fazenda Alegrete - Retiro Carabda Airport;MS;Aquidauana
3768;Mimoso do Oeste Airport;BA;Luíz Eduardo Magalhães
3769;Fazenda Rancho Belo Airport;MS;Nova Andradina
3770;Rio Brilhante Airport;MS;Rio Brilhante
3771;Fazenda Santa Inês Airport;MS;Rio Brilhante
3772;Fazenda Sol Nascente Airport;MS;Tacuru
3773;Realeza Airport;PR;Realeza
3774;Castro Alves Airport;BA;Castro Alves
3775;Fazenda Rancho Grande Airport;MS;Laguna Carapã
3776;Fazenda Marimbondo Airport;MS;Anastácio
3777;Fazenda dos Sonhos Airport;MS;Anastácio
3778;Fazenda Jequitibá Airport;MS;Nova Alvorada do Sul
3779;Campo Alegre de Lourdes Airport;BA;Campo Alegre De Lourdes
3780;Fazenda Santa Ana Airport;MS;Deodápolis
3781;Fazenda São Sebastião Airport;MS;Bonito
3782;Aeroclube de Rio Negrinho Airport;SC;Rio Negrinho
3783;Fazenda Santa Rosa Airport;MS;Naviraí
3784;Refúgio Airport;RS;Dom Pedrito
3785;Rancho Sumidor Airport;SC;Pouso Redondo
3786;Fazenda Mangal Airport;PA;Curuá
3787;São Lourenço do Sul Airport;RS;São Lourenço Do Sul
3788;Fazenda J Campos Airport;SP;Porangaba
3789;Fazenda Marruá Airport;MT;Ribeirão Cascalheira
3790;Rio Pardo Airport;RS;Rio Pardo
3791;Dário Brasil Capoano de Oliveira Airport;RS;Rosário do Sul
3792;Fazenda Sant`anna do Apa Airport;MS;Bela Vista
3793;São Borja Airport;RS;São Borja
3794;Santa Cruz do Sul Airport;RS;Santa Cruz Do Sul
3795;Soledade Airport;RS;Soledade
3796;Fazenda San Marino Airport;MS;Tres Lagoas
3797;São Gabriel Airport;RS;São Gabriel
3798;Fazenda Santo Inácio Airport;MS;Corumbá
3799;Fazenda Manto Verde Airport;PI;Baixa Grande do Ribeiro
3800;Fazenda São José I Airport;MS;Brasilândia
3801;Fazenda Santa Delfina Airport;MS;Miranda
3802;Ismael Nunes Airport;SC;São Joaquim
3803;Fazenda Santa Rosa Airport;MS;Água Clara
3804;São Francisco do Sul Airport;SC;São Francisco Do Sul
3805;Santiago Airport;RS;Santiago
3806;Fazenda Palmitos Airport;MT;Nova Ubiratã
3807;Fazenda Santa Maria Airport;MS;Inocência
3808;Fazenda Sans Souci - Retiro Mutum Airport;MS;Corumbá
3809;Fazenda Silvana Airport;MS;Nova Andradina
3810;Sertanópolis Airport;PR;Sertanópolis
3811;Santa Maria Airport;RS;São Gabriel
3812;Três Barras Airport;SC;Três Barras
3813;Fazenda Arco de Canto Airport;RS;André Da Rocha
3814;Fazenda Triunfo Airport;MS;Corumbá
3815;Fazenda Santa Terezinha Airport;MS;Corumbá
3816;Fazenda Thália Airport;PR;Balsa Nova
3817;Arraial d`Ajuda Airport;BA;Porto Seguro
3818;Walter Ewaldo Siegel Airport;SC;Trombudo Central
3819;Fazenda União de Iguatemi Airport;MS;Iguatemi
3820;Plínio Alarcom Airport;MS;Três Lagoas
3821;Alberto Bertelli Airport;SP;Araraquara
3822;Três Passos Airport;RS;Três Passos
3823;Fazenda Baessa Airport;GO;Turvelândia
3824;Silvestre Airport;AP;Pedra Branca Do Amapari
3825;Usina CEM Airport;GO;Morrinhos
3826;Fazenda Bandeirantes Airport;MS;Taquarussu
3827;Fazenda Jauru Airport;MS;Camapuã
3828;Fazenda Diamantino Airport;MT;Sinop
3829;Usina Foz do Chopim Airport;PR;Cruzeiro Do Iguaçu
3830;Fazenda Sonora Estância Airport;MS;Sonora
3831;Fazenda Aurora II Airport;MS;Ribas Do Rio Pardo
3832;Fazenda Novo Horizonte Airport;TO;Santa Fé do Araguaia
3833;Ultraleve Clube Curitiba Airport;PR;São José Dos Pinhais
3834;Orlando de Carvalho Airport;PR;Umuarama
3835;Fazenda Santa Olinda Airport;MS;Sidrolândia
3836;Fazenda Água Branca Airport;MS;Santa Rita Do Pardo
3837;Fazenda Agrofel Airport;MT;Tangará Da Serra
3838;Fazenda Colorado Airport;TO;Lagoa Da Confusão
3839;União da Vitória Airport;PR;União da Vitória
3840;Fazenda Palmeiras Airport;PR;Centenário do Sul
3841;Usina Mandu Airport;SP;Guaíra
3842;Fazenda Menina Airport;SP;Itapura
3843;Fazenda Vista Alegre Airport;SP;Sud Menucci
3844;Fazenda Visa Estância Airport;MS;Ladário
3845;Fazenda Vaca Branca Airport;MS;Naviraí
3846;Fazenda Alvorada Airport;PR;Quarto Centenário
3847;Fazenda Cerro Verde Airport;MS;Tacuru
3848;Rancho Donana Airport;SP;Cerqueira César
3849;Fazenda Santa Virgínia Airport;MS;Ponta Porã
3850;Fazenda Paquetá Airport;MS;Ponta Porã
3851;Videira Airport;SC;Videira
3852;Fazenda Cedro Airport;MS;Ponta Porã
3853;Fazenda Dom Arlindo Airport;MS;Naviraí
3854;Fazenda Santa Claudina Airport;MS;Caarapó
3855;Fazenda Santa Alaíde Airport;MS;Itaporã
3856;Veranópolis Airport;RS;Veranópolis
3857;Usina de Monções Airport;SP;Monções
3858;Santa Vitória do Palmar Airport;RS;Santa Vitória Do Palmar
3859;Fazenda Serrito Airport;MS;Laguna Carapã
3860;Volta Redonda Airport;RJ;Volta Redonda
3861;Fazenda Serra do Cabral Airport;MG;Lassance
3862;Fazenda Vaticano Airport;MS;Nioaque
3863;Fazenda Galera Airport;MT;Conquista D`Oeste
3864;Fazenda Manduri Airport;MS;Corumbá
3865;Fazenda Três Barras Airport;SP;Pitangueiras
3866;Venâncio Aires Airport;RS;Venâncio Aires
3867;Fazenda Sorte Grande Airport;PR;Roncador
3868;Fazenda Campo Verde Airport;MS;Costa Rica
3869;Irai - Vicente Dutra Airport;RS;Irai
3870;Fazenda Califórnia Airport;SP;Inúbia Paulista
3871;Frederico Westphalen Airport;RS;Frederico Westphalen
3872;Dr. Emílio Fehr Airport;SP;São Carlos
3873;Guaiacuruzinho Airport;PR;Santa Mariana
3874;Haras Fazenda Reunidas Sobral Airport;PA;Santa Isabel do Pará
3875;Fazenda Santa Maria Airport;PR;Londrina
3876;Fazenda Figueira Branca Airport;MT;Cáceres
3877;Fazenda Santa Marta Airport;MS;Naviraí
3878;Fazenda Araguaia Airport;PA;Santa Maria Das Barreiras
3879;Santa Anastácia II Airport;MT;Sorriso
3880;Fazenda Campana Airport;MS;Rio Brilhante
3881;Caçapava do Sul Airport;RS;Caçapava do Sul
3882;Cambará Airport;RS;Cambará Do Sul
3883;Fazenda Barra Grande Airport;PR;Tomazinha
3884;Fazenda Belém Airport;MS;Corumbá
3885;Fazenda Retiro Campanha Airport;MS;Corumbá
3886;Fazenda Dona Neném Airport;MG;Presidente Olegário
3887;Fazenda Congonhas Airport;PR;Rancho Alegre
3888;Casa das Onças Airport;MT;Barão de Melgaço
3889;Fazenda Alaska I Airport;MT;Barão De Melgaço
3890;Sarandi Airport;RS;Sarandi
3891;Fazenda Jacamin Airport;MT;Nova Mutum
3892;Fazenda Macisa Airport;MT;Tabaporã
3893;Fazenda Alvorada do Marape Airport;MT;Tapurá
3894;Laguna Airport;MS;Miranda
3895;Fazenda Guaciara Airport;MS;Jateí
3896;Aéreo Amazônia Airport;PA;Altamira
3897;Pousada das Águias Airport;PR;Presidente Castelo Branco
3898;Fazenda Vitória Airport;MA;Centro Novo
3899;Fazenda Jota III Airport;MS;Inocência
3900;Galletti II Airport;PA;Portel
3901;Fazenda Fartura Airport;PA;Tomé Açu
3902;Fazenda Santa Rita Airport;MS;Naviraí
3903;Fazendas Reunidas Schlatter Airport;MS;Chapadão Do Sul
